CODEST;CODASG;GRUASG;CODPRG
961610117;3110;2;61
961610117;7011;34;61
961610125;2213;5;61
961610125;2221;1;61
961610125;2232;1;61
961610125;2233;1;61
961610125;3110;1;61
961610125;4825;4;61
961610125;7011;16;61
961610158;2213;2;61
961610158;2221;3;61
961610158;2232;8;61
961610158;2233;4;61
961610158;3110;3;61
961610158;4826;4;61
961610158;7011;25;61
961610174;2213;7;61
961610174;2220;3;61
961610174;3110;2;61
961610174;7011;23;61
961610182;2213;5;61
961610182;2221;9;61
961610182;2232;10;61
961610182;2233;4;61
961610182;3110;1;61
961610182;4826;4;61
961610182;7011;9;61
961610205;2213;7;61
961610205;2221;7;61
961610205;2232;7;61
961610205;2233;4;61
961610205;3110;2;61
961610205;4827;3;61
961610205;7011;4;61
961610221;2213;2;61
961610221;2221;4;61
961610221;2232;5;61
961610221;2233;3;61
961610221;3110;2;61
961610221;4826;1;61
961610221;7011;12;61
961610254;2213;8;61
961610254;2221;11;61
961610254;2232;12;61
961610254;2233;4;61
961610254;2915;1;61
961610254;3110;3;61
961610254;7011;7;61
961610279;2213;13;61
961610279;2221;7;61
961610279;2232;6;61
961610279;2233;8;61
961610279;3110;2;61
961610279;4826;1;61
961610279;7011;21;61
961610287;2213;3;61
961610287;2221;4;61
961610287;2232;11;61
961610287;2233;9;61
961610287;3110;1;61
961610287;4830;2;61
961610287;7011;24;61
961610295;2213;6;61
961610295;2221;6;61
961610295;2232;8;61
961610295;2233;1;61
961610295;3110;1;61
961610295;4825;4;61
961610295;7011;25;61
961610318;2213;5;61
961610318;2221;3;61
961610318;2232;10;61
961610318;2233;4;61
961610318;3110;3;61
961610318;4826;4;61
961610318;7011;6;61
961610334;2213;2;61
961610334;2221;3;61
961610334;2232;8;61
961610334;2233;4;61
961610334;3110;3;61
961610334;4826;4;61
961610334;7011;10;61
961610342;2213;12;61
961610342;2221;2;61
961610342;2232;6;61
961610342;2233;6;61
961610342;3110;5;61
961610342;4830;1;61
961610342;7011;22;61
961610367;2213;8;61
961610367;2221;8;61
961610367;2232;7;61
961610367;2233;4;61
961610367;3110;3;61
961610367;4828;2;61
961610367;7011;41;61
961610375;2213;11;61
961610375;2221;3;61
961610375;2232;6;61
961610375;2233;8;61
961610375;2250;5;61
961610375;3110;3;61
961610375;7011;18;61
961610391;2213;2;61
961610391;2221;3;61
961610391;2232;8;61
961610391;2233;4;61
961610391;2915;5;61
961610391;3110;4;61
961610391;4826;4;61
961610391;7011;25;61
961610406;2213;8;61
961610406;2221;3;61
961610406;2232;7;61
961610406;2233;4;61
961610406;3110;3;61
961610406;4828;2;61
961610406;7013;22;61
961610414;2210;6;61
961610414;2213;3;61
961610414;2220;5;61
961610414;3110;1;61
961610414;7010;30;61
961610447;2213;7;61
961610447;2220;3;61
961610447;3110;4;61
961610455;2213;1;61
961610455;2220;4;61
961610455;3110;3;61
961610455;4826;1;61
961610471;2213;8;61
961610471;2221;4;61
961610471;2232;9;61
961610471;2233;8;61
961610471;3110;2;61
961610471;4830;2;61
961610471;7011;3;61
961610488;2213;9;61
961610488;2221;7;61
961610488;2232;4;61
961610488;2233;9;61
961610488;2915;1;61
961610488;3110;5;61
961610488;7012;12;61
961610496;2213;7;61
961610496;2221;8;61
961610496;2232;7;61
961610496;2233;4;61
961610496;3110;3;61
961610496;4825;3;61
961610496;7011;25;61
961610502;2213;5;61
961610502;2221;7;61
961610502;2232;1;61
961610502;2233;9;61
961610502;3110;1;61
961610502;4827;3;61
961610502;7012;5;61
961610543;2210;3;61
961610543;2213;9;61
961610543;2221;9;61
961610543;2250;3;61
961610543;3110;3;61
961610543;7011;9;61
961610568;2210;3;61
961610568;2213;2;61
961610568;2221;5;61
961610568;2232;1;61
961610568;2233;4;61
961610568;3110;1;61
961610568;7012;16;61
961610584;2213;3;61
961610584;2221;1;61
961610584;2232;6;61
961610584;2233;7;61
961610584;3110;2;61
961610584;4826;4;61
961610584;7011;27;61
961610607;2213;13;61
961610607;2221;7;61
961610607;2232;6;61
961610607;2233;2;61
961610607;3110;2;61
961610607;4830;1;61
961610607;7012;20;61
961610631;2213;4;61
961610631;2221;3;61
961610631;2232;6;61
961610631;2233;6;61
961610631;3110;4;61
961610631;4826;2;61
961610672;2213;8;61
961610672;2221;11;61
961610672;2232;12;61
961610672;2233;4;61
961610672;2915;1;61
961610672;3110;3;61
961610672;7011;16;61
961610697;2213;11;61
961610697;2221;7;61
961610697;2232;6;61
961610697;2233;2;61
961610697;3110;2;61
961610697;4830;1;61
961610697;7013;18;61
961610703;2213;8;61
961610703;2220;8;61
961610703;2250;3;61
961610703;3110;1;61
961610703;7011;40;61
961610728;2213;8;61
961610728;2221;3;61
961610728;2232;7;61
961610728;2233;2;61
961610728;3110;3;61
961610728;4828;1;61
961610728;7011;3;61
961610736;2213;5;61
961610736;2221;8;61
961610736;2232;7;61
961610736;2233;8;61
961610736;3110;3;61
961610736;4827;3;61
961610744;2213;4;61
961610744;2221;12;61
961610744;2232;3;61
961610744;2233;5;61
961610744;3110;3;61
961610744;4825;3;61
961610744;7013;20;61
961610769;2213;2;61
961610769;2221;12;61
961610769;2232;11;61
961610769;2233;4;61
961610769;3110;4;61
961610769;4825;1;61
961610785;2213;7;61
961610785;2221;8;61
961610785;2232;8;61
961610785;2233;8;61
961610785;3110;3;61
961610785;4826;1;61
961610785;7011;41;61
961610793;2113;1;61
961610793;2213;5;61
961610793;2220;4;61
961610793;3110;1;61
961610793;7011;11;61
961610816;2213;11;61
961610816;2221;7;61
961610816;2232;5;61
961610816;2233;4;61
961610816;3110;2;61
961610816;7010;14;61
961610865;2213;11;61
961610865;2221;5;61
961610865;2232;11;61
961610865;2233;1;61
961610865;3110;1;61
961610865;4841;2;61
961610865;7011;12;61
961610912;2210;8;61
961610912;2213;11;61
961610912;2220;5;61
961610912;2250;5;61
961610912;3110;1;61
961610912;7011;6;61
961610937;2213;6;61
961610937;2221;5;61
961610937;2232;9;61
961610937;2233;2;61
961610937;3110;2;61
961610937;4844;5;61
961610945;2213;5;61
961610945;2221;3;61
961610945;2232;10;61
961610945;2233;4;61
961610945;3110;3;61
961610945;4827;3;61
961610953;2120;4;61
961610953;2130;2;61
961610953;2222;3;61
961610953;2235;2;61
961610953;2236;5;61
961610953;2237;2;61
961610953;2431;2;61
961610961;2222;6;61
961610961;2232;7;61
961610961;2233;3;61
961610961;2915;8;61
961610961;4844;5;61
961610961;7010;9;61
961610978;2213;5;61
961610978;2221;10;61
961610978;2232;1;61
961610978;2233;9;61
961610978;3110;1;61
961610978;4826;4;61
961610986;2213;7;61
961610986;2221;8;61
961610986;2232;4;61
961610986;2233;6;61
961610986;3110;2;61
961610986;4826;4;61
961610986;7010;3;61
961611005;2210;1;61
961611005;2213;8;61
961611005;2221;5;61
961611005;2232;12;61
961611005;2233;3;61
961611005;3110;2;61
961620014;2114;1;62
961620014;2210;9;62
961620014;2213;2;62
961620014;2220;3;62
961620014;4827;3;62
961620014;7012;7;62
961620022;2114;1;62
961620022;2213;5;62
961620022;2221;11;62
961620022;2232;8;62
961620022;2233;4;62
961620022;4825;1;62
961620022;7011;16;62
961620055;2114;1;62
961620055;2213;9;62
961620055;2221;1;62
961620055;2232;9;62
961620055;2233;6;62
961620055;2250;8;62
961620055;7011;7;62
961620071;2114;2;62
961620071;2213;10;62
961620071;2221;2;62
961620071;2232;2;62
961620071;2233;7;62
961620071;4827;2;62
961620071;7012;5;62
961620088;2114;2;62
961620088;2213;9;62
961620088;2221;2;62
961620088;2232;2;62
961620088;2233;9;62
961620088;4842;1;62
961620088;7012;7;62
961620102;2213;13;62
961620102;2221;9;62
961620102;2232;10;62
961620102;2233;6;62
961620102;2250;6;62
961620102;4827;2;62
961620102;7011;24;62
961620127;2114;1;62
961620127;2213;9;62
961620127;2221;4;62
961620127;2232;9;62
961620127;2233;8;62
961620127;4828;1;62
961620127;7011;12;62
961620143;2114;1;62
961620143;2213;1;62
961620143;2221;1;62
961620143;2232;1;62
961620143;2233;6;62
961620143;2915;7;62
961620143;7011;26;62
961620151;2113;5;62
961620151;2213;12;62
961620151;2221;6;62
961620151;2232;9;62
961620151;2233;4;62
961620151;4830;1;62
961620151;7012;7;62
961620176;2114;1;62
961620176;2213;13;62
961620176;2221;1;62
961620176;2232;7;62
961620176;2233;6;62
961620176;4841;2;62
961620176;7010;3;62
961620176;7011;8;62
961620184;2114;1;62
961620184;2213;11;62
961620184;2221;3;62
961620184;2232;2;62
961620184;2233;9;62
961620184;4842;1;62
961620184;7011;12;62
961620192;2114;1;62
961620192;2213;1;62
961620192;2221;9;62
961620192;2232;1;62
961620192;2233;5;62
961620192;4843;1;62
961620192;7013;20;62
961620207;2114;1;62
961620207;2213;4;62
961620207;2220;3;62
961620207;4843;1;62
961620207;7012;9;62
961620215;2114;1;62
961620215;2213;1;62
961620215;2221;10;62
961620215;2232;11;62
961620215;2233;2;62
961620215;4843;1;62
961620215;7012;1;62
961620223;2114;2;62
961620223;2213;4;62
961620223;2221;9;62
961620223;2232;3;62
961620223;2233;3;62
961620223;4827;1;62
961620223;7011;7;62
961620231;2114;1;62
961620231;2213;5;62
961620231;2221;2;62
961620231;2232;10;62
961620231;2233;2;62
961620231;4825;1;62
961620231;7011;7;62
961620248;2114;2;62
961620248;2210;3;62
961620248;2213;10;62
961620248;2221;9;62
961620248;2232;2;62
961620248;2233;6;62
961620248;7011;18;62
961620264;2114;1;62
961620264;2213;5;62
961620264;2220;4;62
961620264;4825;1;62
961620264;7011;24;62
961620272;2114;2;62
961620272;2213;2;62
961620272;2221;2;62
961620272;2232;2;62
961620272;2233;6;62
961620272;4830;1;62
961620272;7012;7;62
961620289;2114;1;62
961620289;2213;1;62
961620289;2221;12;62
961620289;2232;11;62
961620289;2233;2;62
961620289;4843;1;62
961620289;7011;29;62
961620297;2114;1;62
961620297;2213;2;62
961620297;2221;4;62
961620297;2232;10;62
961620297;2233;6;62
961620297;2915;1;62
961620297;7013;7;62
961620328;2114;1;62
961620328;2213;9;62
961620328;2221;1;62
961620328;2232;10;62
961620328;2233;6;62
961620328;4830;2;62
961620328;7011;7;62
961620336;2114;2;62
961620336;2213;13;62
961620336;2221;9;62
961620336;2232;3;62
961620336;2233;3;62
961620336;2915;6;62
961620344;2114;2;62
961620344;2213;13;62
961620344;2221;8;62
961620344;2232;7;62
961620344;2233;4;62
961620344;2915;8;62
961620344;7011;18;62
961620369;2114;1;62
961620369;2213;11;62
961620369;2221;2;62
961620369;2232;7;62
961620369;2233;2;62
961620369;4825;4;62
961620369;7011;8;62
961620393;2114;2;62
961620393;2213;10;62
961620393;2221;2;62
961620393;2232;2;62
961620393;2233;6;62
961620393;4830;1;62
961620393;7011;7;62
961620416;2114;1;62
961620416;2213;1;62
961620416;2221;10;62
961620416;2232;11;62
961620416;2233;2;62
961620416;4843;1;62
961620416;7011;17;62
961620424;2114;1;62
961620424;2213;4;62
961620424;2221;2;62
961620424;2232;10;62
961620424;2233;4;62
961620424;2915;6;62
961620449;2114;1;62
961620449;2213;12;62
961620449;2221;4;62
961620449;2232;6;62
961620449;2233;8;62
961620449;4825;4;62
961620449;7011;4;62
961620465;2114;1;62
961620465;2213;1;62
961620465;2221;10;62
961620465;2232;12;62
961620465;2233;2;62
961620465;4843;2;62
961620465;7011;4;62
961620498;2114;1;62
961620498;2213;12;62
961620498;2221;2;62
961620498;2232;9;62
961620498;2233;8;62
961620498;4842;2;62
961620498;7012;12;62
961620504;2114;1;62
961620504;2213;1;62
961620504;2220;3;62
961620504;4843;1;62
961620504;7012;1;62
961620512;2114;1;62
961620512;2213;1;62
961620512;2221;10;62
961620512;2232;11;62
961620512;2233;2;62
961620512;4843;3;62
961620512;7011;34;62
961620529;2114;2;62
961620529;2213;11;62
961620529;2220;8;62
961620529;4826;1;62
961620529;4844;3;62
961620529;7011;18;62
961620553;2114;1;62
961620553;2213;1;62
961620553;2221;11;62
961620553;2232;1;62
961620553;2233;3;62
961620553;4830;1;62
961620553;7012;12;62
961620561;2114;1;62
961620561;2213;9;62
961620561;2221;4;62
961620561;2232;10;62
961620561;2233;6;62
961620561;4828;1;62
961620561;7011;25;62
961620586;2114;2;62
961620586;2213;13;62
961620586;2221;8;62
961620586;2232;7;62
961620586;2233;6;62
961620586;4843;4;62
961620586;7011;18;62
961620609;2114;2;62
961620609;2213;8;62
961620609;2221;11;62
961620609;2232;12;62
961620609;2233;3;62
961620609;4825;1;62
961620609;7013;12;62
961620633;2114;2;62
961620633;2213;5;62
961620633;2221;1;62
961620633;2232;1;62
961620633;2233;3;62
961620633;4826;4;62
961620633;7012;5;62
961620658;2114;2;62
961620658;2213;4;62
961620658;2221;9;62
961620658;2232;3;62
961620658;2233;7;62
961620658;4827;3;62
961620658;7011;8;62
961620682;2114;1;62
961620682;2210;1;62
961620682;2213;1;62
961620682;2220;1;62
961620682;4825;4;62
961620682;7011;8;62
961620699;2114;2;62
961620699;2210;1;62
961620699;2213;9;62
961620699;2220;2;62
961620699;2250;1;62
961620699;4827;3;62
961620699;7010;16;62
961620705;2114;1;62
961620705;2213;2;62
961620705;2221;3;62
961620705;2232;8;62
961620705;2233;6;62
961620705;4826;4;62
961620705;7011;25;62
961620713;2114;2;62
961620713;2213;13;62
961620713;2221;8;62
961620713;2232;7;62
961620713;2233;4;62
961620713;4642;4;62
961620721;2114;1;62
961620721;2213;6;62
961620721;2221;10;62
961620721;2232;11;62
961620721;2233;2;62
961620721;4825;2;62
961620721;7012;23;62
961620738;2114;1;62
961620738;2213;1;62
961620738;2221;12;62
961620738;2232;11;62
961620738;2233;4;62
961620738;4826;4;62
961620738;7011;12;62
961620762;2114;1;62
961620762;2213;6;62
961620762;2221;10;62
961620762;2232;11;62
961620762;2233;2;62
961620762;4827;3;62
961620762;7011;4;62
961620787;2114;2;62
961620787;2213;2;62
961620787;2221;4;62
961620787;2232;2;62
961620787;2233;7;62
961620787;2915;8;62
961620787;7013;10;62
961620801;2114;2;62
961620801;2213;2;62
961620801;2221;2;62
961620801;2232;2;62
961620801;2233;1;62
961620801;4843;3;62
961620801;7011;26;62
961620826;2114;2;62
961620826;2213;1;62
961620826;2221;4;62
961620826;2232;1;62
961620826;2233;3;62
961620826;4844;2;62
961620867;2114;1;62
961620867;2213;5;62
961620867;2221;11;62
961620867;2232;8;62
961620867;2233;5;62
961620867;4825;1;62
961620867;7011;17;62
961620955;2114;2;62
961620955;2213;13;62
961620955;2221;3;62
961620955;2232;7;62
961620955;2233;6;62
961620955;2915;4;62
961620955;7011;18;62
961620963;2122;1;62
961620963;2124;4;62
961620963;2234;1;62
961620963;2235;5;62
961620963;2236;7;62
961620963;2237;1;62
961620963;2710;1;62
961620988;2113;6;62
961620988;2213;7;62
961620988;2221;3;62
961620988;2232;7;62
961620988;2233;2;62
961620988;2250;8;62
961620988;7011;1;62
961620996;2114;1;62
961620996;2213;8;62
961620996;2221;9;62
961620996;2232;9;62
961620996;2233;3;62
961620996;4843;1;62
961620996;7011;18;62
961621015;2716;1;62
961621015;2745;1;62
961621015;2757;1;62
961621015;2770;1;62
961621015;2871;1;62
961621015;2873;1;62
961621015;4792;1;62
961621031;1442;2;62
961621031;2716;1;62
961621031;2731;1;62
961621031;2767;1;62
961621031;2851;1;62
961621031;2853;1;62
961621031;2854;1;62
961621048;1418;3;62
961621048;2716;1;62
961621048;2731;1;62
961621048;2767;1;62
961621048;2851;1;62
961621048;2853;1;62
961621056;2658;1;62
961621056;2716;1;62
961621056;2731;1;62
961621056;2767;1;62
961621056;2871;1;62
961621056;4656;2;62
961621064;1442;4;62
961621064;2521;2;62
961621064;2714;1;62
961621064;2730;1;62
961621064;2741;1;62
961621072;2658;2;62
961621072;2716;1;62
961621072;2745;1;62
961621072;2757;1;62
961621072;2770;1;62
961621072;4655;1;62
961621103;1352;2;62
961621103;2521;2;62
961621103;2714;1;62
961621103;2730;1;62
961621103;2741;1;62
961630024;2213;7;63
961630024;2221;10;63
961630024;2232;11;63
961630024;2233;1;63
961630024;2917;1;63
961630024;4842;1;63
961630024;7011;33;63
961630032;2213;6;63
961630032;2221;10;63
961630032;2232;11;63
961630032;2233;5;63
961630032;2917;1;63
961630032;4844;3;63
961630032;7011;27;63
961630057;2213;5;63
961630057;2221;10;63
961630057;2232;11;63
961630057;2233;1;63
961630057;2250;2;63
961630057;2915;2;63
961630057;7011;7;63
961630065;2210;10;63
961630065;2213;9;63
961630065;2220;2;63
961630065;2917;1;63
961630065;7011;1;63
961630073;2213;6;63
961630073;2221;10;63
961630073;2232;11;63
961630073;2233;5;63
961630073;2917;1;63
961630073;4844;3;63
961630073;7012;15;63
961630081;2213;5;63
961630081;2221;9;63
961630081;2232;11;63
961630081;2233;2;63
961630081;2915;2;63
961630081;7011;7;63
961630098;2213;6;63
961630098;2221;10;63
961630098;2232;11;63
961630098;2233;5;63
961630098;2915;4;63
961630098;7011;22;63
961630104;2213;10;63
961630104;2221;5;63
961630104;2232;2;63
961630104;2233;7;63
961630104;2917;1;63
961630104;4827;2;63
961630161;2213;3;63
961630161;2221;12;63
961630161;2232;12;63
961630161;2233;1;63
961630161;2915;1;63
961630161;7011;28;63
961630178;2213;8;63
961630178;2221;9;63
961630178;2232;7;63
961630178;2233;4;63
961630178;2917;2;63
961630178;4826;4;63
961630178;7011;10;63
961630186;2213;6;63
961630186;2221;10;63
961630186;2232;11;63
961630186;2233;1;63
961630186;2917;1;63
961630186;4843;1;63
961630186;7011;27;63
961630217;2213;5;63
961630217;2221;5;63
961630217;2232;4;63
961630217;2233;1;63
961630217;2917;1;63
961630217;4830;2;63
961630217;7011;7;63
961630225;2213;10;63
961630225;2221;11;63
961630225;2232;10;63
961630225;2233;1;63
961630225;2917;1;63
961630225;4825;3;63
961630258;2213;1;63
961630258;2221;9;63
961630258;2232;8;63
961630258;2233;7;63
961630258;2917;2;63
961630258;4826;4;63
961630258;7011;10;63
961630266;2213;12;63
961630266;2221;4;63
961630266;2232;4;63
961630266;2233;1;63
961630266;2917;1;63
961630266;4841;1;63
961630266;7011;3;63
961630274;2213;12;63
961630274;2221;3;63
961630274;2232;4;63
961630274;2233;8;63
961630274;2915;7;63
961630274;7011;14;63
961630313;2213;8;63
961630313;2221;12;63
961630313;2232;7;63
961630313;2233;2;63
961630313;2917;2;63
961630321;2213;5;63
961630321;2221;11;63
961630321;2232;11;63
961630321;2233;1;63
961630321;2917;1;63
961630321;4844;5;63
961630321;7011;39;63
961630354;2213;6;63
961630354;2221;10;63
961630354;2232;11;63
961630354;2233;5;63
961630354;2917;1;63
961630354;7011;13;63
961630362;2210;1;63
961630362;2213;8;63
961630362;2220;5;63
961630362;7011;16;63
961630387;2213;8;63
961630387;2221;12;63
961630387;2232;7;63
961630387;2233;1;63
961630387;2915;5;63
961630387;7010;33;63
961630395;2213;6;63
961630395;2221;10;63
961630395;2232;11;63
961630395;2233;5;63
961630395;2917;1;63
961630395;4827;3;63
961630395;7011;8;63
961630418;2213;6;63
961630418;2221;12;63
961630418;2232;10;63
961630418;2233;5;63
961630418;2917;2;63
961630418;7011;14;63
961630426;2213;10;63
961630426;2220;3;63
961630426;2915;1;63
961630426;7011;4;63
961630434;2210;6;63
961630434;2213;9;63
961630434;2221;6;63
961630434;2232;2;63
961630434;2233;7;63
961630434;2917;1;63
961630434;7011;28;63
961630459;2210;10;63
961630459;2213;4;63
961630459;2221;4;63
961630459;2232;7;63
961630459;2233;7;63
961630459;2250;5;63
961630467;2213;8;63
961630467;2221;6;63
961630467;2232;7;63
961630467;2233;4;63
961630467;2917;2;63
961630467;4826;4;63
961630467;7012;18;63
961630475;2213;4;63
961630475;2221;5;63
961630475;2232;12;63
961630475;2233;1;63
961630475;2917;1;63
961630475;4842;1;63
961630475;7011;26;63
961630483;2213;8;63
961630483;2221;6;63
961630483;2232;7;63
961630483;2233;4;63
961630483;2917;2;63
961630483;4826;5;63
961630483;7011;14;63
961630491;2213;7;63
961630491;2221;8;63
961630491;2232;10;63
961630491;2233;2;63
961630491;2917;2;63
961630491;7010;2;63
961630514;2213;3;63
961630514;2221;6;63
961630514;2232;7;63
961630514;2233;5;63
961630514;2917;1;63
961630514;4844;1;63
961630514;7012;9;63
961630522;2213;2;63
961630522;2220;3;63
961630522;2917;1;63
961630571;2213;6;63
961630571;2221;10;63
961630571;2232;11;63
961630571;2233;2;63
961630571;2917;1;63
961630571;4825;1;63
961630571;7011;7;63
961630602;2213;7;63
961630602;2221;4;63
961630602;2232;8;63
961630602;2233;7;63
961630602;2917;1;63
961630602;4844;2;63
961630602;7011;10;63
961630619;2213;1;63
961630619;2221;5;63
961630619;2232;7;63
961630619;2233;2;63
961630619;2917;2;63
961630643;2213;5;63
961630643;2221;9;63
961630643;2232;11;63
961630643;2233;2;63
961630643;2915;6;63
961630643;7011;7;63
961630651;2213;5;63
961630651;2221;11;63
961630651;2232;11;63
961630651;2233;3;63
961630651;2917;1;63
961630651;4841;1;63
961630651;7011;7;63
961630684;2213;5;63
961630684;2221;10;63
961630684;2232;6;63
961630684;2233;1;63
961630684;2915;2;63
961630684;7011;9;63
961630707;2213;6;63
961630707;2221;10;63
961630707;2232;10;63
961630707;2233;1;63
961630707;2917;1;63
961630731;2213;6;63
961630731;2221;12;63
961630731;2232;11;63
961630731;2233;2;63
961630731;2250;9;63
961630731;2917;2;63
961630731;7011;14;63
961630748;2213;10;63
961630748;2221;11;63
961630748;2232;10;63
961630748;2233;1;63
961630748;2917;1;63
961630748;4825;3;63
961630748;7011;29;63
961630811;2213;6;63
961630811;2221;10;63
961630811;2232;11;63
961630811;2233;3;63
961630811;2917;1;63
961630811;4844;1;63
961630811;7011;27;63
961630836;2221;10;63
961630836;2232;10;63
961630836;2233;5;63
961630836;2250;4;63
961630836;2915;1;63
961630836;7011;28;63
961630877;2213;7;63
961630877;2221;1;63
961630877;2232;5;63
961630877;2233;9;63
961630877;2250;3;63
961630877;2915;5;63
961630908;2213;7;63
961630908;2221;11;63
961630908;2232;10;63
961630908;2233;4;63
961630908;2917;2;63
961630908;7012;11;63
961631009;2213;6;63
961631009;2221;11;63
961631009;2232;1;63
961631009;2233;6;63
961631009;2917;2;63
961631009;4825;1;63
961631009;7011;18;63
961631033;2213;8;63
961631033;2221;7;63
961631033;2232;7;63
961631033;2233;4;63
961631033;2915;1;63
961631033;7011;16;63
961640026;2213;3;64
961640026;2221;8;64
961640026;2232;2;64
961640026;2233;6;64
961640026;2372;1;64
961640026;4841;1;64
961640026;7011;24;64
961640042;2210;5;64
961640042;2213;1;64
961640042;2221;5;64
961640042;2232;7;64
961640042;2233;9;64
961640042;2372;1;64
961640042;7011;20;64
961640059;2213;3;64
961640059;2221;1;64
961640059;2232;5;64
961640059;2233;9;64
961640059;2372;1;64
961640059;7011;20;64
961640083;2210;10;64
961640083;2213;11;64
961640083;2220;8;64
961640083;2372;1;64
961640083;7011;12;64
961640091;2213;3;64
961640091;2221;2;64
961640091;2232;1;64
961640091;2233;9;64
961640091;2372;1;64
961640091;2915;2;64
961640106;2213;3;64
961640106;2221;1;64
961640106;2232;2;64
961640106;2233;3;64
961640106;2372;1;64
961640106;4826;4;64
961640106;7011;25;64
961640114;2210;3;64
961640114;2213;11;64
961640114;2220;2;64
961640114;2250;8;64
961640114;2372;1;64
961640163;2213;11;64
961640163;2221;3;64
961640163;2232;2;64
961640163;2233;9;64
961640163;2372;1;64
961640163;4826;2;64
961640163;7011;33;64
961640188;2113;6;64
961640188;2213;2;64
961640188;2221;8;64
961640188;2232;4;64
961640188;2233;3;64
961640188;2372;1;64
961640188;7011;39;64
961640227;2213;11;64
961640227;2221;1;64
961640227;2232;8;64
961640227;2233;9;64
961640227;2372;1;64
961640227;4825;4;64
961640227;7011;17;64
961640235;2213;4;64
961640235;2221;10;64
961640235;2232;4;64
961640235;2233;1;64
961640235;2250;7;64
961640235;2372;1;64
961640235;7011;29;64
961640243;2210;3;64
961640243;2213;2;64
961640243;2220;3;64
961640243;2250;8;64
961640243;2372;1;64
961640243;7011;20;64
961640251;2213;6;64
961640251;2221;5;64
961640251;2232;8;64
961640251;2233;8;64
961640251;2372;1;64
961640251;7011;11;64
961640268;2213;6;64
961640268;2221;12;64
961640268;2232;11;64
961640268;2233;5;64
961640268;2250;1;64
961640268;2372;1;64
961640268;7011;22;64
961640292;2213;6;64
961640292;2220;3;64
961640292;2372;1;64
961640292;7011;20;64
961640307;2210;3;64
961640307;2213;1;64
961640307;2220;2;64
961640307;2250;2;64
961640307;2372;1;64
961640315;2210;1;64
961640315;2220;8;64
961640315;2372;1;64
961640315;4825;1;64
961640315;7011;20;64
961640331;2221;11;64
961640331;2232;9;64
961640331;2233;1;64
961640331;2372;3;64
961640331;2915;8;64
961640331;4826;4;64
961640331;7012;19;64
961640397;2213;11;64
961640397;2232;2;64
961640397;2233;6;64
961640397;2372;1;64
961640397;4826;5;64
961640397;7011;11;64
961640411;2213;3;64
961640411;2221;1;64
961640411;2232;7;64
961640411;2233;6;64
961640411;2372;1;64
961640411;4826;4;64
961640411;7011;22;64
961640436;2213;8;64
961640436;2221;12;64
961640436;2232;5;64
961640436;2233;9;64
961640436;2372;1;64
961640436;4825;4;64
961640436;7011;40;64
961640444;2213;11;64
961640444;2221;2;64
961640444;2232;5;64
961640444;2233;9;64
961640444;2250;4;64
961640444;2372;1;64
961640444;7011;9;64
961640469;2210;10;64
961640469;2213;12;64
961640469;2220;3;64
961640469;2250;8;64
961640469;2372;1;64
961640469;7010;16;64
961640477;2213;3;64
961640477;2221;2;64
961640477;2232;12;64
961640477;2233;8;64
961640477;2372;1;64
961640477;2915;1;64
961640477;7010;2;64
961640485;2213;11;64
961640485;2221;9;64
961640485;2232;3;64
961640485;2233;1;64
961640485;2372;3;64
961640485;2915;2;64
961640485;7011;40;64
961640493;2213;13;64
961640493;2221;3;64
961640493;2232;1;64
961640493;2233;3;64
961640493;2250;4;64
961640516;2213;12;64
961640516;2221;2;64
961640516;2232;3;64
961640516;2233;1;64
961640516;2372;1;64
961640516;4826;4;64
961640516;7010;31;64
961640532;2113;8;64
961640532;2213;8;64
961640532;2221;10;64
961640532;2232;8;64
961640532;2233;4;64
961640532;2372;1;64
961640549;2210;1;64
961640549;2213;4;64
961640549;2220;3;64
961640549;2372;1;64
961640549;7010;1;64
961640557;2213;2;64
961640557;2221;2;64
961640557;2232;8;64
961640557;2233;3;64
961640557;2372;1;64
961640557;7011;10;64
961640612;2222;6;64
961640612;2234;5;64
961640612;2235;7;64
961640612;2372;3;64
961640629;1355;1;64
961640629;2313;1;64
961640629;2315;1;64
961640629;2511;1;64
961650011;2213;6;65
961650011;2221;12;65
961650011;2232;9;65
961650011;2233;1;65
961650011;2372;2;65
961650011;2915;4;65
961650011;7010;33;65
961650028;2213;2;65
961650028;2221;1;65
961650028;2232;8;65
961650028;2233;8;65
961650028;2372;3;65
961650028;2915;6;65
961650028;7011;13;65
961650052;2213;3;65
961650052;2221;8;65
961650052;2232;4;65
961650052;2233;2;65
961650052;2372;3;65
961650052;2915;7;65
961650052;7011;29;65
961650077;2213;4;65
961650077;2221;3;65
961650077;2232;3;65
961650077;2233;9;65
961650077;2372;3;65
961650077;7011;18;65
961650108;2213;6;65
961650108;2221;12;65
961650108;2232;1;65
961650108;2233;2;65
961650108;2372;2;65
961650108;2915;4;65
961650108;7011;21;65
961650124;2213;3;65
961650124;2221;3;65
961650124;2232;2;65
961650124;2233;6;65
961650124;2372;2;65
961650124;2915;3;65
961650132;2213;6;65
961650132;2221;8;65
961650132;2232;8;65
961650132;2233;5;65
961650132;2372;2;65
961650132;2915;7;65
961650132;7011;33;65
961650157;2213;7;65
961650157;2220;5;65
961650157;2372;2;65
961650157;7011;6;65
961650165;2113;8;65
961650165;2213;1;65
961650165;2221;5;65
